OpportunityID,CustomerID,OpportunityName,Stage,ExpectedCloseDate,ExpectedRevenue,Owner,Probability
OPP1982,CUST003,Transition User-Centric Architectures,Negotiation,2025-07-25,7416.84,Sherri,70
OPP1983,CUST006,Extend Back-End Networks,Qualified,2025-07-15,631.49,Thomas,30
OPP1984,CUST002,Expedite Transparent Technologies,Proposal,2025-08-26,8402.58,Pamela,30
OPP1985,CUST006,Monetize 24/365 Users,Lead,2025-09-15,13218.83,Linda,50
OPP1986,CUST001,Implement Seamless Web Services,Qualified,2025-10-30,12289.13,Kyle,50
OPP1987,CUST014,Enable Transparent Content,Closed Lost,2025-10-17,15153.2,William,70
OPP1988,CUST009,Empower Strategic Web Services,Negotiation,2025-09-08,1854.67,Andrew,70
OPP1989,CUST018,Monetize Bleeding-Edge Technologies,Proposal,2025-11-27,2106.36,Donna,10
OPP1990,CUST019,Innovate Open-Source Metrics,Lead,2025-07-07,4903.35,Devon,90
OPP1991,CUST003,Redefine Robust Functionalities,Closed Won,2025-11-03,15326.4,Mary,30
OPP1992,CUST011,Productize Frictionless Partnerships,Closed Lost,2025-08-23,18780.98,Rebecca,10
OPP1993,CUST019,Expedite Magnetic Systems,Negotiation,2025-07-10,18775.38,Philip,30
OPP1994,CUST011,Mesh Best-Of-Breed E-Business,Negotiation,2025-10-18,9388.1,Samantha,30
OPP1995,CUST011,Unleash Robust Interfaces,Proposal,2025-12-18,7287.09,Cory,30
OPP1996,CUST010,Enhance Transparent Interfaces,Negotiation,2025-12-29,6162.23,Patrick,70
OPP1997,CUST006,Innovate Bricks-And-Clicks Channels,Qualified,2025-09-24,17560.95,Crystal,10
OPP1998,CUST007,Re-Contextualize B2C Web-Readiness,Negotiation,2025-09-16,2961.03,Richard,90
OPP1999,CUST013,Re-Intermediate Leading-Edge Mindshare,Closed Won,2025-12-12,3707.54,Thomas,10
OPP2000,CUST015,Reinvent Sticky Networks,Proposal,2025-09-06,6165.48,Christopher,50
